Region,Country,City,Month,Day,Year,AvgTemperature,fecha,tmin,tmax,prcp,wspd,pres,latitud,longitud
Europe,Spain,Barcelona,08,03,2020,74.4,2020-08-03,19.0,28.0,0.1,11.7,1013.1,41.3828939,2.1774322
Europe,Spain,Barcelona,08,04,2020,74.8,2020-08-04,22.0,28.0,0.0,11.3,1014.0,41.3828939,2.1774322
Europe,Spain,Barcelona,08,05,2020,75.2,2020-08-05,20.0,30.0,0.0,9.3,1014.2,41.3828939,2.1774322
Europe,Spain,Barcelona,08,06,2020,75.2,2020-08-06,20.0,34.0,0.0,8.2,1016.0,41.3828939,2.1774322
Europe,Spain,Barcelona,08,07,2020,76.8,2020-08-07,19.0,35.0,0.0,7.5,1017.5,41.3828939,2.1774322
Europe,Spain,Barcelona,08,08,2020,76.7,2020-08-08,21.0,34.0,0.0,7.4,1018.4,41.3828939,2.1774322
Europe,Spain,Barcelona,08,09,2020,78.9,2020-08-09,22.0,34.0,0.0,7.8,1015.8,41.3828939,2.1774322
Europe,Spain,Barcelona,08,10,2020,77.4,2020-08-10,21.0,35.0,0.0,7.3,1013.8,41.3828939,2.1774322
Europe,Spain,Barcelona,08,11,2020,77.4,2020-08-11,21.0,34.0,0.0,7.8,1014.7,41.3828939,2.1774322
Europe,Spain,Barcelona,08,12,2020,75.1,2020-08-12,24.0,33.0,0.0,7.2,1013.4,41.3828939,2.1774322
Europe,Spain,Barcelona,08,13,2020,70.8,2020-08-13,22.0,31.0,0.0,11.5,1014.0,41.3828939,2.1774322
Europe,Spain,Barcelona,08,14,2020,70.2,2020-08-14,22.0,31.0,0.0,9.4,1015.2,41.3828939,2.1774322
Europe,Spain,Barcelona,08,15,2020,72.1,2020-08-15,21.0,31.0,0.0,8.1,1012.7,41.3828939,2.1774322
Europe,Spain,Barcelona,08,16,2020,72.1,2020-08-16,20.0,29.0,0.0,7.8,1011.0,41.3828939,2.1774322
Europe,Spain,Barcelona,08,17,2020,75.5,2020-08-17,19.0,29.0,0.0,7.8,1013.2,41.3828939,2.1774322
Europe,Spain,Barcelona,08,18,2020,77.0,2020-08-18,22.0,29.0,0.0,5.1,1013.5,41.3828939,2.1774322
Europe,Spain,Barcelona,08,19,2020,74.6,2020-08-19,20.0,34.0,0.0,9.6,1011.0,41.3828939,2.1774322
Europe,Spain,Barcelona,08,20,2020,75.6,2020-08-20,20.0,34.0,0.0,8.7,1010.8,41.3828939,2.1774322
Europe,Spain,Barcelona,08,21,2020,79.4,2020-08-21,20.0,32.0,0.0,9.2,1013.5,41.3828939,2.1774322
Europe,Spain,Barcelona,08,22,2020,79.3,2020-08-22,25.0,33.0,0.0,8.2,1018.1,41.3828939,2.1774322
Europe,Spain,Barcelona,08,23,2020,78.3,2020-08-23,22.0,30.0,1.2,9.7,1019.3,41.3828939,2.1774322
Europe,Spain,Barcelona,08,24,2020,78.3,2020-08-24,22.0,27.0,0.0,8.4,1016.8,41.3828939,2.1774322
Europe,Spain,Barcelona,08,25,2020,78.2,2020-08-25,19.0,33.0,0.0,9.7,1015.3,41.3828939,2.1774322
Europe,Spain,Barcelona,08,26,2020,78.3,2020-08-26,22.0,33.0,0.0,6.9,1017.9,41.3828939,2.1774322
Europe,Spain,Barcelona,08,27,2020,80.0,2020-08-27,21.0,31.0,0.0,7.8,1016.6,41.3828939,2.1774322
Europe,Spain,Barcelona,08,28,2020,78.0,2020-08-28,22.0,32.0,13.5,9.5,1008.4,41.3828939,2.1774322
Europe,Spain,Barcelona,08,29,2020,76.2,2020-08-29,1.0,24.0,1.8,7.8,1005.1,41.3828939,2.1774322
Europe,Spain,Barcelona,08,30,2020,74.5,2020-08-30,14.0,25.0,2.8,10.3,1011.5,41.3828939,2.1774322
Europe,Spain,Barcelona,08,31,2020,73.8,2020-08-31,13.0,27.0,0.0,8.7,1017.0,41.3828939,2.1774322
Europe,Spain,Barcelona,09,01,2020,74.2,2020-09-01,14.0,25.0,1.3,6.5,1014.5,41.3828939,2.1774322
Europe,Spain,Barcelona,09,02,2020,74.6,2020-09-02,17.0,27.0,0.0,8.6,1016.1,41.3828939,2.1774322
Europe,Spain,Barcelona,09,03,2020,75.4,2020-09-03,17.0,27.0,0.0,8.7,1021.5,41.3828939,2.1774322
Europe,Spain,Barcelona,09,04,2020,76.0,2020-09-04,18.0,29.0,0.0,7.9,1023.5,41.3828939,2.1774322
Europe,Spain,Barcelona,09,05,2020,76.4,2020-09-05,17.0,29.0,0.0,8.6,1020.1,41.3828939,2.1774322
Europe,Spain,Barcelona,09,06,2020,76.4,2020-09-06,19.0,30.0,62.7,10.1,1016.2,41.3828939,2.1774322
Europe,Spain,Barcelona,09,07,2020,77.1,2020-09-07,16.0,26.0,9.7,10.8,1018.0,41.3828939,2.1774322
Europe,Spain,Barcelona,09,08,2020,73.3,2020-09-08,14.0,27.0,34.9,6.8,1022.1,41.3828939,2.1774322
Europe,Spain,Barcelona,09,09,2020,71.7,2020-09-09,17.0,23.0,25.1,4.9,1020.9,41.3828939,2.1774322
Europe,Spain,Barcelona,09,10,2020,72.0,2020-09-10,15.0,28.0,2.0,15.4,1017.8,41.3828939,2.1774322
Europe,Spain,Barcelona,09,11,2020,72.6,2020-09-11,18.0,31.0,0.0,7.3,1014.4,41.3828939,2.1774322
Europe,Spain,Barcelona,09,12,2020,73.7,2020-09-12,17.0,31.0,0.0,7.6,1017.9,41.3828939,2.1774322
Europe,Spain,Barcelona,09,13,2020,73.7,2020-09-13,17.0,31.0,0.0,7.9,1022.3,41.3828939,2.1774322
Europe,Spain,Barcelona,09,14,2020,73.9,2020-09-14,16.0,30.0,0.0,8.2,1023.1,41.3828939,2.1774322
Europe,Spain,Barcelona,09,15,2020,73.3,2020-09-15,17.0,30.0,0.0,5.6,1020.9,41.3828939,2.1774322
Europe,Spain,Barcelona,09,16,2020,74.9,2020-09-16,18.0,30.0,0.0,5.7,1018.7,41.3828939,2.1774322
Europe,Spain,Barcelona,09,17,2020,69.6,2020-09-17,18.0,31.0,0.0,4.5,1016.3,41.3828939,2.1774322
Europe,Spain,Barcelona,09,18,2020,66.8,2020-09-18,19.0,25.0,11.3,4.0,1016.6,41.3828939,2.1774322
Europe,Spain,Barcelona,09,19,2020,68.1,2020-09-19,18.0,28.0,0.0,5.0,1013.9,41.3828939,2.1774322
Europe,Spain,Barcelona,09,20,2020,67.4,2020-09-20,18.0,28.0,0.0,9.6,1014.4,41.3828939,2.1774322
Europe,Spain,Barcelona,09,21,2020,68.5,2020-09-21,19.0,23.0,6.0,5.4,1016.0,41.3828939,2.1774322
Europe,Spain,Barcelona,09,22,2020,69.7,2020-09-22,17.0,26.0,0.0,5.4,1014.3,41.3828939,2.1774322
Europe,Spain,Barcelona,09,23,2020,72.0,2020-09-23,16.0,29.0,0.0,7.7,1011.4,41.3828939,2.1774322
Europe,Spain,Barcelona,09,24,2020,72.0,2020-09-24,16.0,28.0,0.0,11.0,1010.8,41.3828939,2.1774322
Europe,Spain,Barcelona,09,25,2020,67.9,2020-09-25,14.0,21.0,0.0,25.0,1010.3,41.3828939,2.1774322
Europe,Spain,Barcelona,09,26,2020,64.9,2020-09-26,10.0,22.0,0.0,14.8,1011.9,41.3828939,2.1774322
Europe,Spain,Barcelona,09,27,2020,63.4,2020-09-27,9.0,18.0,0.0,9.7,1008.8,41.3828939,2.1774322
Europe,Spain,Barcelona,09,28,2020,63.9,2020-09-28,10.0,24.0,0.0,8.1,1014.7,41.3828939,2.1774322
Europe,Spain,Barcelona,09,29,2020,64.6,2020-09-29,11.0,24.0,0.0,5.3,1018.5,41.3828939,2.1774322
Europe,Spain,Barcelona,09,30,2020,66.3,2020-09-30,10.0,26.0,0.0,5.8,1015.3,41.3828939,2.1774322
Europe,Spain,Barcelona,10,01,2020,69.1,2020-10-01,15.0,28.0,0.0,6.4,1008.5,41.3828939,2.1774322
Europe,Spain,Barcelona,10,02,2020,70.3,2020-10-02,11.0,20.0,0.3,8.3,994.6,41.3828939,2.1774322
Europe,Spain,Barcelona,10,03,2020,70.9,2020-10-03,9.0,18.0,0.0,21.0,1001.0,41.3828939,2.1774322
Europe,Spain,Barcelona,10,04,2020,72.3,2020-10-04,9.0,21.0,0.0,13.4,1005.8,41.3828939,2.1774322
Europe,Spain,Barcelona,10,05,2020,67.7,2020-10-05,8.0,22.0,0.0,9.8,1013.7,41.3828939,2.1774322
Europe,Spain,Barcelona,10,06,2020,66.8,2020-10-06,9.0,26.0,0.0,8.3,1018.3,41.3828939,2.1774322
Europe,Spain,Barcelona,10,07,2020,71.3,2020-10-07,15.0,23.0,0.0,7.7,1019.7,41.3828939,2.1774322
Europe,Spain,Barcelona,10,08,2020,72.7,2020-10-08,17.0,25.0,1.6,5.3,1023.5,41.3828939,2.1774322
Europe,Spain,Barcelona,10,09,2020,72.5,2020-10-09,15.0,26.0,0.0,5.9,1021.8,41.3828939,2.1774322
Europe,Spain,Barcelona,10,10,2020,65.4,2020-10-10,4.0,21.0,74.5,6.6,1021.6,41.3828939,2.1774322
Europe,Spain,Barcelona,10,11,2020,64.7,2020-10-11,10.0,21.0,0.4,7.2,1019.7,41.3828939,2.1774322
Europe,Spain,Barcelona,10,12,2020,64.7,2020-10-12,8.0,23.0,0.0,9.1,1018.1,41.3828939,2.1774322
Europe,Spain,Barcelona,10,13,2020,64.8,2020-10-13,10.0,20.0,3.1,6.8,1013.0,41.3828939,2.1774322
Europe,Spain,Barcelona,10,14,2020,62.7,2020-10-14,9.0,18.0,0.0,7.7,1009.4,41.3828939,2.1774322
Europe,Spain,Barcelona,10,15,2020,59.1,2020-10-15,6.0,18.0,0.0,7.2,1012.1,41.3828939,2.1774322
Europe,Spain,Barcelona,10,16,2020,57.6,2020-10-16,4.0,19.0,0.0,6.9,1016.4,41.3828939,2.1774322
Europe,Spain,Barcelona,10,17,2020,58.1,2020-10-17,4.0,20.0,0.0,6.7,1016.8,41.3828939,2.1774322
Europe,Spain,Barcelona,10,18,2020,56.2,2020-10-18,5.0,19.0,0.0,5.7,1021.0,41.3828939,2.1774322
Europe,Spain,Barcelona,10,19,2020,54.5,2020-10-19,7.0,21.0,0.0,5.3,1021.6,41.3828939,2.1774322
Europe,Spain,Barcelona,10,20,2020,56.1,2020-10-20,12.0,21.0,0.0,7.0,1017.8,41.3828939,2.1774322
Europe,Spain,Barcelona,10,21,2020,58.4,2020-10-21,17.0,24.0,0.0,7.8,1012.5,41.3828939,2.1774322
Europe,Spain,Barcelona,10,22,2020,59.8,2020-10-22,15.0,22.0,1.2,4.7,1015.1,41.3828939,2.1774322
Europe,Spain,Barcelona,10,23,2020,61.7,2020-10-23,14.0,23.0,0.0,10.1,1017.3,41.3828939,2.1774322
Europe,Spain,Barcelona,10,24,2020,62.0,2020-10-24,8.0,22.0,0.0,9.3,1020.8,41.3828939,2.1774322
Europe,Spain,Barcelona,10,25,2020,57.6,2020-10-25,13.0,22.0,0.1,13.7,1012.9,41.3828939,2.1774322
Europe,Spain,Barcelona,10,26,2020,54.6,2020-10-26,10.0,19.0,0.0,12.4,1010.0,41.3828939,2.1774322
Europe,Spain,Barcelona,10,27,2020,55.3,2020-10-27,8.0,19.0,0.0,8.1,1015.8,41.3828939,2.1774322
Europe,Spain,Barcelona,10,28,2020,56.5,2020-10-28,10.0,22.0,0.0,6.1,1019.7,41.3828939,2.1774322
Europe,Spain,Barcelona,10,29,2020,59.9,2020-10-29,9.0,22.0,0.0,5.3,1025.1,41.3828939,2.1774322
Europe,Spain,Barcelona,10,30,2020,63.1,2020-10-30,9.0,24.0,0.0,4.4,1024.9,41.3828939,2.1774322
Europe,Spain,Barcelona,10,31,2020,63.7,2020-10-31,7.0,26.0,0.0,5.5,1023.3,41.3828939,2.1774322
Europe,Spain,Barcelona,11,01,2020,57.2,2020-11-01,9.0,26.0,0.0,6.4,1022.6,41.3828939,2.1774322
Europe,Spain,Barcelona,11,02,2020,60.7,2020-11-02,10.0,25.0,0.0,6.6,1021.5,41.3828939,2.1774322
Europe,Spain,Barcelona,11,03,2020,60.1,2020-11-03,14.0,19.0,6.9,5.0,1024.3,41.3828939,2.1774322
Europe,Spain,Barcelona,11,04,2020,60.6,2020-11-04,10.0,16.0,0.0,6.0,1023.3,41.3828939,2.1774322
Europe,Spain,Barcelona,11,05,2020,60.2,2020-11-05,8.0,18.0,1.4,26.5,1026.1,41.3828939,2.1774322
Europe,Spain,Barcelona,11,06,2020,59.5,2020-11-06,15.0,19.0,0.0,11.7,1025.3,41.3828939,2.1774322
Europe,Spain,Barcelona,11,07,2020,58.3,2020-11-07,13.0,19.0,3.3,10.7,1021.3,41.3828939,2.1774322
Europe,Spain,Barcelona,11,08,2020,53.4,2020-11-08,9.0,21.0,0.0,3.5,1022.2,41.3828939,2.1774322
Europe,Spain,Barcelona,11,09,2020,58.4,2020-11-09,7.0,21.0,0.0,4.1,1021.3,41.3828939,2.1774322
Europe,Spain,Barcelona,11,10,2020,58.3,2020-11-10,8.0,20.0,0.0,5.6,1025.0,41.3828939,2.1774322
Europe,Spain,Barcelona,11,11,2020,54.9,2020-11-11,8.0,20.0,0.0,5.3,1024.5,41.3828939,2.1774322
Europe,Spain,Barcelona,11,12,2020,58.3,2020-11-12,10.8,19.8,0.0,11.0,1023.1,41.3828939,2.1774322
Europe,Spain,Barcelona,11,13,2020,58.7,2020-11-13,8.0,20.0,0.0,4.8,1021.6,41.3828939,2.1774322
Europe,Spain,Barcelona,11,14,2020,57.7,2020-11-14,8.0,21.0,0.0,3.5,1021.0,41.3828939,2.1774322
Europe,Spain,Barcelona,11,15,2020,57.3,2020-11-15,11.0,22.0,0.0,8.3,1017.8,41.3828939,2.1774322
Europe,Spain,Barcelona,11,16,2020,56.5,2020-11-16,13.0,18.0,1.8,10.5,1021.0,41.3828939,2.1774322
Europe,Spain,Barcelona,11,17,2020,50.7,2020-11-17,8.0,20.0,0.0,5.1,1026.1,41.3828939,2.1774322
Europe,Spain,Barcelona,11,18,2020,51.9,2020-11-18,8.0,19.0,0.0,5.0,1027.3,41.3828939,2.1774322
Europe,Spain,Barcelona,11,19,2020,48.1,2020-11-19,7.0,21.0,0.0,6.2,1028.5,41.3828939,2.1774322
Europe,Spain,Barcelona,11,20,2020,48.0,2020-11-20,6.0,16.0,0.0,6.4,1027.0,41.3828939,2.1774322
Europe,Spain,Barcelona,11,21,2020,50.1,2020-11-21,2.0,16.0,0.0,4.2,1028.8,41.3828939,2.1774322
Europe,Spain,Barcelona,11,22,2020,51.2,2020-11-22,1.0,16.0,0.0,5.5,1028.1,41.3828939,2.1774322
Europe,Spain,Barcelona,11,23,2020,49.8,2020-11-23,4.0,17.0,0.0,4.6,1027.5,41.3828939,2.1774322
Europe,Spain,Barcelona,11,24,2020,47.2,2020-11-24,2.0,17.0,0.0,4.4,1023.0,41.3828939,2.1774322
Europe,Spain,Barcelona,11,25,2020,46.6,2020-11-25,6.0,17.0,0.0,3.3,1018.4,41.3828939,2.1774322
Europe,Spain,Barcelona,11,26,2020,46.3,2020-11-26,10.0,18.0,0.4,5.6,1017.2,41.3828939,2.1774322
Europe,Spain,Barcelona,11,27,2020,45.3,2020-11-27,4.0,17.0,32.5,10.4,1012.8,41.3828939,2.1774322
Europe,Spain,Barcelona,11,28,2020,47.6,2020-11-28,11.0,14.0,4.7,8.3,1006.8,41.3828939,2.1774322
Europe,Spain,Barcelona,11,29,2020,42.9,2020-11-29,8.0,20.0,0.0,3.8,1014.8,41.3828939,2.1774322
Europe,Spain,Barcelona,11,30,2020,47.5,2020-11-30,6.0,18.0,0.0,3.9,1021.5,41.3828939,2.1774322
Europe,Spain,Barcelona,12,01,2020,49.4,2020-12-01,5.0,14.0,1.6,5.4,1018.6,41.3828939,2.1774322
Europe,Spain,Barcelona,12,02,2020,44.8,2020-12-02,3.0,13.0,0.0,9.1,1011.7,41.3828939,2.1774322
Europe,Spain,Barcelona,12,03,2020,44.1,2020-12-03,2.0,13.0,0.0,6.7,1008.5,41.3828939,2.1774322
Europe,Spain,Barcelona,12,04,2020,42.0,2020-12-04,3.0,12.0,0.0,11.6,993.3,41.3828939,2.1774322
Europe,Spain,Barcelona,12,05,2020,47.9,2020-12-05,-1.0,11.0,0.0,8.5,997.8,41.3828939,2.1774322
Europe,Spain,Barcelona,12,06,2020,57.3,2020-12-06,2.0,12.0,0.0,13.1,1002.2,41.3828939,2.1774322
Europe,Spain,Barcelona,12,07,2020,58.6,2020-12-07,6.0,12.0,1.6,10.3,1002.4,41.3828939,2.1774322
Europe,Spain,Barcelona,12,08,2020,61.3,2020-12-08,4.0,11.0,0.0,9.2,1001.8,41.3828939,2.1774322
Europe,Spain,Barcelona,12,09,2020,57.3,2020-12-09,3.0,13.0,0.0,17.6,1010.0,41.3828939,2.1774322
Europe,Spain,Barcelona,12,10,2020,53.4,2020-12-10,4.0,14.0,0.7,11.4,1006.5,41.3828939,2.1774322
Europe,Spain,Barcelona,12,11,2020,48.8,2020-12-11,4.0,14.0,0.3,4.2,1003.8,41.3828939,2.1774322
Europe,Spain,Barcelona,12,12,2020,49.3,2020-12-12,6.0,16.0,0.0,12.4,1005.6,41.3828939,2.1774322
Europe,Spain,Barcelona,12,13,2020,49.7,2020-12-13,3.0,14.0,0.0,5.8,1013.8,41.3828939,2.1774322
Europe,Spain,Barcelona,12,14,2020,50.8,2020-12-14,4.0,15.0,0.0,3.0,1012.8,41.3828939,2.1774322
Europe,Spain,Barcelona,12,15,2020,43.0,2020-12-15,9.0,18.0,0.0,6.2,1013.7,41.3828939,2.1774322
Europe,Spain,Barcelona,12,16,2020,41.6,2020-12-16,3.0,17.0,0.0,3.7,1017.2,41.3828939,2.1774322
Europe,Spain,Barcelona,12,17,2020,44.1,2020-12-17,6.0,16.0,21.0,18.5,1021.5,41.3828939,2.1774322
Europe,Spain,Barcelona,12,18,2020,43.1,2020-12-18,12.0,14.0,0.2,1.6,1022.3,41.3828939,2.1774322
Europe,Spain,Barcelona,12,19,2020,46.6,2020-12-19,9.0,16.0,0.0,5.0,1019.6,41.3828939,2.1774322
Europe,Spain,Barcelona,12,20,2020,47.6,2020-12-20,8.0,16.0,0.0,5.7,1021.6,41.3828939,2.1774322
Europe,Spain,Barcelona,12,21,2020,44.8,2020-12-21,6.0,15.0,0.0,7.0,1026.4,41.3828939,2.1774322
Europe,Spain,Barcelona,12,22,2020,51.2,2020-12-22,4.0,18.0,0.0,4.3,1026.1,41.3828939,2.1774322
Europe,Spain,Barcelona,12,23,2020,55.6,2020-12-23,7.0,16.0,0.0,6.4,1022.3,41.3828939,2.1774322
Europe,Spain,Barcelona,12,24,2020,48.9,2020-12-24,8.0,13.0,0.0,7.4,1020.7,41.3828939,2.1774322
Europe,Spain,Barcelona,12,25,2020,44.5,2020-12-25,4.0,12.0,0.0,16.0,1019.4,41.3828939,2.1774322
Europe,Spain,Barcelona,12,26,2020,40.4,2020-12-26,1.0,12.0,0.0,10.8,1020.8,41.3828939,2.1774322
Europe,Spain,Barcelona,12,27,2020,41.3,2020-12-27,0.0,9.0,0.0,11.1,1009.5,41.3828939,2.1774322
Europe,Spain,Barcelona,12,28,2020,44.2,2020-12-28,6.0,12.0,0.0,21.2,993.6,41.3828939,2.1774322
Europe,Spain,Barcelona,12,29,2020,47.9,2020-12-29,5.0,12.0,0.0,14.8,999.8,41.3828939,2.1774322
Europe,Spain,Barcelona,12,30,2020,52.3,2020-12-30,3.0,11.0,0.0,14.3,1009.2,41.3828939,2.1774322
Europe,Spain,Barcelona,12,31,2020,52.0,2020-12-31,3.0,12.0,0.0,13.4,1010.8,41.3828939,2.1774322
Europe,Spain,Barcelona,01,01,2021,51.1,2021-01-01,3.0,8.0,10.1,5.5,1004.8,41.3828939,2.1774322
Europe,Spain,Barcelona,01,02,2021,50.5,2021-01-02,1.0,9.0,0.0,8.9,1005.3,41.3828939,2.1774322
Europe,Spain,Barcelona,01,03,2021,45.4,2021-01-03,0.0,9.0,0.0,9.2,1009.2,41.3828939,2.1774322
Europe,Spain,Barcelona,01,04,2021,42.9,2021-01-04,-2.0,9.0,0.0,9.9,1008.7,41.3828939,2.1774322
Europe,Spain,Barcelona,01,05,2021,49.1,2021-01-05,-2.0,8.0,0.0,6.0,1009.6,41.3828939,2.1774322
Europe,Spain,Barcelona,01,06,2021,51.7,2021-01-06,-4.0,9.0,0.0,4.7,1013.6,41.3828939,2.1774322
Europe,Spain,Barcelona,01,07,2021,53.0,2021-01-07,1.0,7.0,1.4,2.6,1013.3,41.3828939,2.1774322
Europe,Spain,Barcelona,01,08,2021,53.9,2021-01-08,-2.0,7.0,0.0,3.4,1012.3,41.3828939,2.1774322
Europe,Spain,Barcelona,01,09,2021,54.0,2021-01-09,3.0,7.0,14.0,13.2,1006.8,41.3828939,2.1774322
Europe,Spain,Barcelona,01,10,2021,53.1,2021-01-10,4.0,7.0,2.2,5.5,1010.3,41.3828939,2.1774322
Europe,Spain,Barcelona,01,11,2021,51.7,2021-01-11,0.0,8.0,0.0,9.0,1018.8,41.3828939,2.1774322
Europe,Spain,Barcelona,01,12,2021,50.2,2021-01-12,-3.0,9.0,0.0,7.6,1024.0,41.3828939,2.1774322
Europe,Spain,Barcelona,01,13,2021,52.0,2021-01-13,-1.0,11.0,0.0,8.3,1025.3,41.3828939,2.1774322
Europe,Spain,Barcelona,01,14,2021,50.9,2021-01-14,1.0,10.0,0.0,8.7,1022.6,41.3828939,2.1774322
Europe,Spain,Barcelona,01,15,2021,51.1,2021-01-15,0.0,12.0,0.0,7.6,1020.2,41.3828939,2.1774322
Europe,Spain,Barcelona,01,16,2021,48.4,2021-01-16,-1.0,12.0,0.0,8.1,1023.9,41.3828939,2.1774322
Europe,Spain,Barcelona,01,17,2021,50.2,2021-01-17,2.0,17.0,0.0,4.9,1022.2,41.3828939,2.1774322
Europe,Spain,Barcelona,01,18,2021,49.5,2021-01-18,3.0,13.0,0.0,4.8,1026.2,41.3828939,2.1774322
Europe,Spain,Barcelona,01,19,2021,50.9,2021-01-19,1.0,16.0,0.0,5.5,1023.5,41.3828939,2.1774322
Europe,Spain,Barcelona,01,20,2021,49.8,2021-01-20,5.0,13.0,0.0,3.2,1013.8,41.3828939,2.1774322
Europe,Spain,Barcelona,01,21,2021,43.1,2021-01-21,4.0,16.0,0.0,9.6,1009.6,41.3828939,2.1774322
Europe,Spain,Barcelona,01,22,2021,38.3,2021-01-22,8.0,14.0,5.6,20.9,1002.5,41.3828939,2.1774322
Europe,Spain,Barcelona,01,23,2021,37.8,2021-01-23,4.0,14.0,0.2,14.1,1006.7,41.3828939,2.1774322
Europe,Spain,Barcelona,01,24,2021,38.1,2021-01-24,7.0,16.0,0.1,16.9,1004.6,41.3828939,2.1774322
Europe,Spain,Barcelona,01,25,2021,38.8,2021-01-25,7.0,15.0,0.4,11.4,1009.1,41.3828939,2.1774322
Europe,Spain,Barcelona,01,26,2021,40.4,2021-01-26,5.0,13.0,1.1,5.1,1020.5,41.3828939,2.1774322
Europe,Spain,Barcelona,01,27,2021,45.8,2021-01-27,3.0,20.0,0.0,4.2,1019.8,41.3828939,2.1774322
Europe,Spain,Barcelona,01,28,2021,49.2,2021-01-28,6.0,21.0,0.0,5.4,1019.0,41.3828939,2.1774322
Europe,Spain,Barcelona,01,29,2021,47.7,2021-01-29,9.0,21.0,0.0,10.8,1014.9,41.3828939,2.1774322
Europe,Spain,Barcelona,01,30,2021,45.9,2021-01-30,8.0,17.0,0.6,15.4,1005.9,41.3828939,2.1774322
Europe,Spain,Barcelona,01,31,2021,47.1,2021-01-31,7.0,18.0,0.8,16.8,1002.9,41.3828939,2.1774322
Europe,Spain,Barcelona,02,01,2021,46.9,2021-02-01,12.0,20.0,0.0,21.3,1004.2,41.3828939,2.1774322
Europe,Spain,Barcelona,02,02,2021,47.8,2021-02-02,8.0,21.0,0.0,8.1,1012.8,41.3828939,2.1774322
Europe,Spain,Barcelona,02,03,2021,48.5,2021-02-03,9.0,21.0,0.0,11.1,1011.8,41.3828939,2.1774322
Europe,Spain,Barcelona,02,04,2021,49.4,2021-02-04,6.0,18.0,0.0,5.9,1012.8,41.3828939,2.1774322
Europe,Spain,Barcelona,02,05,2021,49.5,2021-02-05,10.0,18.0,0.0,6.0,1010.2,41.3828939,2.1774322
Europe,Spain,Barcelona,02,06,2021,51.6,2021-02-06,10.0,19.0,0.1,6.9,1001.5,41.3828939,2.1774322
Europe,Spain,Barcelona,02,07,2021,48.3,2021-02-07,0.0,12.0,7.1,8.1,1002.4,41.3828939,2.1774322
Europe,Spain,Barcelona,02,08,2021,47.1,2021-02-08,6.0,13.0,2.6,10.7,999.5,41.3828939,2.1774322
Europe,Spain,Barcelona,02,09,2021,47.5,2021-02-09,8.0,15.0,0.8,14.2,1002.8,41.3828939,2.1774322
Europe,Spain,Barcelona,02,10,2021,48.6,2021-02-10,7.0,15.0,0.4,12.7,1005.2,41.3828939,2.1774322
Europe,Spain,Barcelona,02,11,2021,51.3,2021-02-11,3.0,18.0,0.0,8.1,1016.5,41.3828939,2.1774322
Europe,Spain,Barcelona,02,12,2021,49.9,2021-02-12,6.0,17.0,4.1,7.3,1014.9,41.3828939,2.1774322
Europe,Spain,Barcelona,02,13,2021,49.4,2021-02-13,6.0,17.0,2.9,8.7,1022.0,41.3828939,2.1774322
Europe,Spain,Barcelona,02,14,2021,49.2,2021-02-14,7.0,12.0,2.6,8.9,1033.0,41.3828939,2.1774322
Europe,Spain,Barcelona,02,15,2021,48.2,2021-02-15,7.0,10.0,0.0,3.7,1034.9,41.3828939,2.1774322
Europe,Spain,Barcelona,02,16,2021,50.8,2021-02-16,9.0,15.0,0.0,12.0,1026.5,41.3828939,2.1774322
Europe,Spain,Barcelona,02,17,2021,46.9,2021-02-17,6.0,18.0,0.0,5.2,1023.0,41.3828939,2.1774322
Europe,Spain,Barcelona,02,18,2021,50.7,2021-02-18,8.0,16.0,0.0,6.6,1019.2,41.3828939,2.1774322
Europe,Spain,Barcelona,02,19,2021,50.8,2021-02-19,7.0,17.0,0.0,4.9,1019.9,41.3828939,2.1774322
Europe,Spain,Barcelona,02,20,2021,52.7,2021-02-20,6.0,15.0,0.0,6.1,1019.9,41.3828939,2.1774322
Europe,Spain,Barcelona,02,21,2021,52.7,2021-02-21,6.0,15.0,1.8,16.2,1015.0,41.3828939,2.1774322
Europe,Spain,Barcelona,02,22,2021,56.4,2021-02-22,12.0,14.0,6.3,7.5,1017.6,41.3828939,2.1774322
Europe,Spain,Barcelona,02,23,2021,53.0,2021-02-23,12.0,18.0,0.8,5.3,1032.5,41.3828939,2.1774322
Europe,Spain,Barcelona,02,24,2021,53.5,2021-02-24,8.0,18.0,0.0,5.6,1034.2,41.3828939,2.1774322
Europe,Spain,Barcelona,02,25,2021,54.1,2021-02-25,7.0,17.0,0.0,5.9,1030.8,41.3828939,2.1774322
Europe,Spain,Barcelona,02,26,2021,54.7,2021-02-26,8.0,16.0,0.0,3.0,1029.5,41.3828939,2.1774322
Europe,Spain,Barcelona,02,27,2021,54.6,2021-02-27,5.0,17.0,1.0,5.7,1025.2,41.3828939,2.1774322
Europe,Spain,Barcelona,02,28,2021,48.1,2021-02-28,8.0,16.0,1.4,7.8,1024.8,41.3828939,2.1774322
Europe,Spain,Barcelona,03,01,2021,48.2,2021-03-01,11.0,15.0,0.3,9.4,1025.9,41.3828939,2.1774322
Europe,Spain,Barcelona,03,02,2021,50.1,2021-03-02,10.0,15.0,0.4,6.7,1028.6,41.3828939,2.1774322
Europe,Spain,Barcelona,03,03,2021,46.0,2021-03-03,9.0,18.0,0.1,5.7,1029.5,41.3828939,2.1774322
Europe,Spain,Barcelona,03,04,2021,50.4,2021-03-04,9.0,15.0,0.0,4.5,1022.9,41.3828939,2.1774322
